,Elevacion
2660,2755
2661,2812
2662,2878
2663,3027
2664,3059
2665,3084
2666,3155
2667,3260
2668,3337
2669,3355
2670,3492
2671,3457
2672,3226
2673,3076
2674,2828
2675,2807
2676,2715
2677,2663
2678,2818
2679,3010
2680,3095
2681,2926
2682,2773
2683,2646
2684,2879
2685,2952
2686,3066
2687,3081
2688,3106
2689,3033
2690,3033
2691,3033
2692,3033
2693,3032
2694,3082
2695,3032
2696,3032
2697,3080
2698,3203
2699,3415
2700,3588
2701,3531
2702,3507
2703,3556
2704,3622
2705,3283
2706,3169
2707,2993
2708,3064
2709,3315
2710,3298
2711,3368
2712,3435
2713,3462
2714,3395
2715,3109
2716,2832
2717,2580
2718,2409
2719,2214
2720,2212
2721,2329
2722,2303
2723,2400
2724,2423
2725,2462
2726,2451
2727,2166
2728,1956
2729,1784
2730,1447
2731,1112
2732,1126
2733,1181
2734,1445
2735,1661
2736,1550
2737,1770
2738,1854
2739,1568
2740,1444
2741,1368
2742,1666
2743,1842
2744,1757
2745,1628
2746,1813
2747,1420
2748,1411
2749,1217
2750,928
2751,968
2752,968
2753,956
2754,781
2755,1050
2756,781
2757,736
2758,1008
2759,999
2760,798
2761,722
2762,582
2763,708
2764,651
2765,520
2766,432
2767,407
2768,353
2769,360
2770,310
2771,430
2772,608
2773,576
2774,458
2775,335
2776,383
2777,402
2778,361
2779,306
2780,270
2781,257
2782,254
2783,259
2784,251
2785,243
2786,245
2787,239
2788,236
2789,238
2790,238
2791,234
2792,233
2793,225
2794,222
2795,219
2796,216
2797,210
2798,211
2799,211
2800,1173
2801,995
2802,996
2803,1050
2804,844
2805,764
2806,632
2807,455
2808,606
2809,736
2810,535
2811,627
2812,825
2813,756
2814,522
2815,297
2816,271
2817,473
2818,402
2819,356
2820,312
2821,312
2822,248
2823,248
2824,238
2825,299
2826,233
2827,287
2828,256
2829,228
2830,219
2831,205
2832,204
2833,225
2834,201
2835,193
2836,187
2837,198
2838,187
2839,186
2840,179
2841,174
2842,183
2843,183
2844,184
2845,185
2846,188
2847,185
2848,197
2849,234
2850,344
2851,568
2852,632
2853,455
2854,267
2855,505
2856,314
2857,358
2858,507
2859,497
2860,722
2861,805
2862,745
2863,730
2864,814
2865,1137
2866,913
2867,741
2868,766
2869,758
2870,915
2871,896
2872,1183
2873,1213
2874,1109
2875,820
2876,806
2877,1070
2878,800
2879,863
2880,1039
2881,1109
2882,984
2883,1107
2884,1398
2885,1593
2886,1605
2887,1583
2888,1542
2889,1305
2890,1436
2891,1234
2892,1199
2893,1286
2894,1290
2895,1551
2896,1426
2897,1385
2898,1457
2899,1180
2900,1117
2901,985
2902,900
2903,694
2904,509
2905,656
2906,473
2907,690
2908,610
2909,757
2910,893
2911,1292
2912,1042
2913,895
2914,1040
2915,1222
2916,1517
2917,1512
2918,1709
2919,1866
2920,2180
2921,2430
2922,2615
2923,2797
2924,2947
2925,3001
2926,2961
2927,2861
2928,2732
2929,2781
2930,2781
2931,2794
2932,2712
2933,2639
2934,2699
2935,2663
2936,2588
2937,2596
2938,2692
2939,2743
2940,2676
2941,2569
2942,2565
2943,2564
2944,2565
2945,2563
2946,2575
2947,2627
2948,2726
2949,2703
2950,2461
2951,2350
2952,2232
2953,2280
2954,2321
2955,2221
2956,2135
2957,2133
2958,2190
2959,2253
2960,2428
2961,2363
2962,2365
2963,2328
2964,2435
2965,2496
2966,2459
2967,2505
2968,2315
2969,2220
2970,2231
2971,2291
2972,2381
2973,2580
2974,2538
2975,2675
2976,2744
2977,2916
2978,2814
2979,2791
2980,2691
2981,2714
2982,2961
2983,3033
2984,3003
2985,3016
2986,3043
2987,2936
2988,2851
2989,2892
2990,2871
2991,2916
2992,2774
2993,2732
2994,2696
2995,2756
2996,2790
2997,2777
2998,2885
2999,2877
3000,2934
3001,2930
3002,2765
3003,2831
3004,2858
3005,2772
3006,2758
3007,2693
3008,2734
3009,2727
3010,2752
3011,2762
3012,2834
3013,2955
3014,2928
3015,3053
3016,3077
3017,3184
3018,3191
3019,3273
3020,3406
3021,3474
3022,3329
3023,3102
3024,3064
3025,2995
3026,2785
3027,2616
3028,2720
3029,2814
3030,2915
3031,3011
3032,2838
3033,2715
3034,2678
3035,2868
3036,2892
3037,2944
3038,3025
3039,3077
3040,3033
3041,3033
3042,3033
3043,3033
3044,3032
3045,3106
3046,3096
3047,3218
3048,3486
3049,3500
3050,3550
3051,3613
3052,3406
3053,3493
3054,3461
3055,3194
3056,3041
3057,3009
3058,3152
3059,3170
3060,3464
3061,3571
3062,3551
3063,3354
3064,3201
3065,3226
3066,2890
3067,2731
3068,2511
3069,2311
3070,2063
3071,2087
3072,2098
3073,2048
3074,2036
3075,2132
3076,2258
3077,2158
3078,1883
3079,1641
3080,1350
3081,1066
3082,1142
3083,1269
3084,1284
3085,1596
3086,2003
3087,2039
3088,2061
3089,1570
3090,1654
3091,1440
3092,1664
3093,1851
3094,1969
3095,1815
3096,1563
3097,1724
3098,1483
3099,1072
3100,1094
3101,949
3102,685
3103,591
3104,1072
3105,1138
3106,1044
3107,916
3108,988
3109,1182
3110,1168
3111,755
3112,673
3113,643
3114,879
3115,623
3116,540
3117,400
3118,323
3119,356
3120,318
3121,316
3122,507
3123,656
3124,557
3125,453
3126,620
3127,562
3128,461
3129,373
3130,289
3131,264
3132,263
3133,258
3134,255
3135,249
3136,245
3137,240
3138,237
3139,250
3140,236
3141,230
3142,229
3143,224
3144,221
3145,227
3146,224
3147,215
3148,213
3149,218
3150,1205
3151,1035
3152,892
3153,1025
3154,848
3155,736
3156,758
3157,665
3158,718
3159,894
3160,704
3161,871
3162,787
3163,725
3164,543
3165,563
3166,504
3167,359
3168,422
3169,361
3170,335
3171,321
3172,246
3173,345
3174,277
3175,253
3176,256
3177,225
3178,225
3179,222
3180,230
3181,219
3182,220
3183,209
3184,202
3185,224
3186,209
3187,198
3188,197
3189,200
3190,190
3191,181
3192,186
3193,186
3194,183
3195,183
3196,186
3197,191
3198,195
3199,205
3200,258
3201,488
3202,637
3203,486
3204,267
3205,537
3206,355
3207,356
3208,378
3209,371
3210,520
3211,810
3212,884
3213,658
3214,758
3215,1016
3216,1070
3217,955
3218,892
3219,917
3220,846
3221,1088
3222,1312
3223,1170
3224,900
3225,810
3226,729
3227,730
3228,988
3229,887
3230,894
3231,914
3232,950
3233,1179
3234,1242
3235,1360
3236,1504
3237,1326
3238,1188
3239,1165
3240,1362
3241,1288
3242,1163
3243,1240
3244,1173
3245,1348
3246,1566
3247,1408
3248,1218
3249,966
3250,1151
3251,1280
3252,1095
3253,843
3254,642
3255,482
3256,730
3257,954
3258,758
3259,707
3260,926
3261,1197
3262,1333
3263,1210
3264,1267
3265,1277
3266,1423
3267,1505
3268,1685
3269,1893
3270,2117
3271,2195
3272,2523
3273,2706
3274,2741
3275,3018
3276,3003
3277,2862
3278,2717
3279,2701
3280,2645
3281,2781
3282,2699
3283,2625
3284,2634
3285,2609
3286,2580
3287,2678
3288,2808
3289,2810
3290,2770
3291,2570
3292,2557
3293,2560
3294,2562
3295,2569
3296,2593
3297,2696
3298,2803
3299,2668
3300,2556
3301,2450
3302,2332
3303,2424
3304,2236
3305,2170
3306,2229
3307,2190
3308,2122
3309,2191
3310,2302
3311,2295
3312,2426
3313,2435
3314,2410
3315,2439
3316,2380
3317,2394
3318,2258
3319,2202
3320,2175
3321,2218
3322,2306
3323,2395
3324,2390
3325,2623
3326,2845
3327,2891
3328,2964
3329,2906
3330,2839
3331,2752
3332,2975
3333,3156
3334,3092
3335,3061
3336,3133
3337,2995
3338,2889
3339,2881
3340,2925
3341,2918
3342,2967
3343,2781
3344,2727
3345,2721
3346,2699
3347,2792
3348,2800
3349,2803
3350,2906
3351,2829
3352,2782
3353,2750
3354,2811
3355,2821
3356,2796
3357,2710
3358,2700
3359,2699
3360,2738
3361,2744
3362,2773
3363,2853
3364,2904
3365,2967
3366,3031
3367,3128
3368,3148
3369,3170
3370,3305
3371,3435
3372,3398
3373,3237
3374,3192
3375,2986
3376,2850
3377,2680
3378,2599
3379,2713
3380,2790
3381,2928
3382,2940
3383,2799
3384,2596
3385,2818
3386,2785
3387,2863
3388,2918
3389,3051
3390,3195
3391,3033
3392,3033
3393,3033
3394,3033
3395,3067
3396,3232
3397,3363
3398,3548
3399,3456
3400,3421
3401,3544
3402,3400
3403,3290
3404,3203
3405,3167
3406,3023
3407,3064
3408,3152
3409,3198
3410,3358
3411,3585
3412,3453
3413,3489
3414,3178
3415,2862
3416,2659
3417,2577
3418,2354
3419,2233
3420,2108
3421,1897
3422,1797
3423,1726
3424,1768
3425,1845
3426,2021
3427,1975
3428,1859
3429,1502
3430,1328
3431,1090
3432,1374
3433,1457
3434,1449
3435,1448
3436,1723
3437,2328
3438,2030
3439,1856
3440,1782
3441,1764
3442,2013
3443,1780
3444,1682
3445,1976
3446,1720
3447,1525
3448,1382
3449,1389
3450,1318
3451,1258
3452,1032
3453,739
3454,1013
3455,1355
3456,1414
3457,1268
3458,1139
3459,1120
3460,1010
3461,915
3462,734
3463,649
3464,791
3465,740
3466,535
3467,455
3468,348
3469,338
3470,325
3471,309
3472,430
3473,531
3474,641
3475,654
3476,555
3477,454
3478,491
3479,396
3480,274
3481,280
3482,279
3483,263
3484,263
3485,256
3486,249
3487,249
3488,246
3489,238
3490,237
3491,232
3492,237
3493,229
3494,227
3495,221
3496,219
3497,221
3498,220
3499,212
3500,1083
3501,1215
3502,997
3503,795
3504,988
3505,933
3506,867
3507,814
3508,800
3509,801
3510,806
3511,746
3512,703
3513,670
3514,715
3515,629
3516,587
3517,479
3518,390
3519,376
3520,365
3521,346
3522,284
3523,266
3524,260
3525,279
3526,237
3527,227
3528,244
3529,229
3530,233
3531,233
3532,215
3533,202
3534,209
3535,230
3536,221
3537,206
3538,198
3539,186
3540,183
3541,174
3542,186
3543,183
3544,182
3545,183
3546,183
3547,196
3548,206
3549,200
3550,221
3551,389
3552,636
3553,389
3554,267
3555,395
3556,365
3557,400
3558,353
3559,442
3560,501
3561,733
3562,1092
3563,784
3564,955
3565,869
3566,1348
3567,1081
3568,1003
3569,1066
3570,835
3571,1075
3572,1106
3573,1112
3574,967
3575,1045
3576,812
3577,777
3578,881
3579,850
3580,868
3581,781
3582,908
3583,1105
3584,1029
3585,1111
3586,1454
3587,1269
3588,1195
3589,1009
3590,1245
3591,1282
3592,1221
3593,1431
3594,1432
3595,1168
3596,1191
3597,1228
3598,1121
3599,856
3600,799
3601,1031
3602,1298
3603,986
3604,810
3605,572
3606,590
3607,993
3608,954
3609,900
3610,924
3611,1163
3612,963
3613,1057
3614,1174
3615,1209
3616,1142
3617,1401
3618,1746
3619,1813
3620,1980
3621,2110
3622,2360
3623,2573
3624,2680
3625,2724
3626,3030
3627,2909
3628,2820
3629,2790
3630,2683
3631,2628
3632,2717
3633,2604
3634,2705
3635,2645
3636,2582
3637,2712
3638,2810
3639,2670
3640,2651
3641,2599
3642,2562
3643,2561
3644,2564
3645,2572
3646,2638
3647,2719
3648,2802
3649,2611
3650,2614
3651,2535
3652,2509
3653,2482
3654,2291
3655,2283
3656,2267
3657,2196
3658,2122
3659,2185
3660,2188
3661,2165
3662,2233
3663,2425
3664,2516
3665,2478
3666,2330
3667,2212
3668,2275
3669,2162
3670,2161
3671,2183
3672,2233
3673,2254
3674,2389
3675,2565
3676,2734
3677,2901
3678,3039
3679,3067
3680,3009
3681,2877
3682,2845
3683,3029
3684,3165
3685,3046
3686,3070
3687,3079
3688,2996
3689,2922
3690,2933
3691,3013
3692,2962
3693,2939
3694,2775
3695,2689
3696,2701
3697,2752
3698,2761
3699,2771
3700,2763
3701,2765
3702,2790
3703,2722
3704,2791
3705,2980
3706,2829
3707,2746
3708,2683
3709,2697
3710,2708
3711,2750
3712,2753
3713,2815
3714,2815
3715,2887
3716,2963
3717,3057
3718,3049
3719,3101
3720,3231
3721,3370
3722,3440
3723,3337
3724,3135
3725,2967
3726,2911
3727,2777
3728,2593
3729,2596
3730,2716
3731,2932
3732,2794
3733,2713
3734,2702
3735,2641
3736,2712
3737,2720
3738,2818
3739,2950
3740,3129
3741,3231
3742,3033
3743,3033
3744,3036
3745,3065
3746,3182
3747,3270
3748,3402
3749,3538
3750,3500
3751,3367
3752,3374
3753,3201
3754,3076
3755,3084
3756,3324
3757,3205
3758,3221
3759,3201
3760,3283
3761,3332
3762,3525
3763,3382
3764,3476
3765,2980
3766,2705
3767,2524
3768,2412
3769,2245
3770,2079
3771,2134
3772,2225
3773,1958
3774,1771
3775,1635
3776,1709
3777,1812
3778,2054
3779,1557
3780,1228
3781,1344
3782,1361
3783,1649
3784,1766
3785,1473
3786,1537
3787,1896
3788,2216
3789,2103
3790,2099
3791,1980
3792,1897
3793,1511
3794,1533
3795,1766
3796,1933
3797,1760
3798,1672
3799,1390
3800,1150
3801,1198
3802,940
3803,698
3804,884
3805,1177
3806,1556
3807,1516
3808,1302
3809,1045
3810,903
3811,1282
3812,889
3813,799
3814,721
3815,667
3816,503
3817,497
3818,394
3819,385
3820,318
3821,331
3822,336
3823,423
3824,642
3825,662
3826,597
3827,429
3828,338
3829,310
3830,449
3831,361
3832,325
3833,276
3834,270
3835,260
3836,254
3837,248
3838,247
3839,241
3840,243
3841,236
3842,240
3843,234
3844,236
3845,227
3846,219
3847,225
3848,214
3849,217
3850,835
3851,932
3852,919
3853,867
3854,952
3855,1016
3856,874
3857,935
3858,902
3859,808
3860,821
3861,774
3862,834
3863,657
3864,719
3865,588
3866,593
3867,514
3868,462
3869,376
3870,340
3871,361
3872,330
3873,330
3874,298
3875,325
3876,259
3877,310
3878,286
3879,261
3880,275
3881,248
3882,222
3883,226
3884,206
3885,205
3886,200
3887,202
3888,192
3889,184
3890,181
3891,174
3892,177
3893,182
3894,185
3895,181
3896,178
3897,182
3898,211
3899,200
3900,223
3901,326
3902,624
3903,515
3904,284
3905,361
3906,416
3907,387
3908,467
3909,506
3910,637
3911,615
3912,914
3913,1089
3914,1173
3915,1235
3916,1255
3917,1554
3918,1177
3919,1201
3920,1009
3921,1271
3922,1286
3923,1103
3924,1233
3925,1162
3926,822
3927,679
3928,735
3929,745
3930,842
3931,725
3932,943
3933,994
3934,877
3935,1112
3936,1274
3937,1155
3938,994
3939,1111
3940,1322
3941,1309
3942,1261
3943,1507
3944,1458
3945,1083
3946,850
3947,807
3948,734
3949,784
3950,660
3951,773
3952,1107
3953,1211
3954,1011
3955,811
3956,506
3957,916
3958,1120
3959,1147
3960,1151
3961,1263
3962,1107
3963,802
3964,1063
3965,980
3966,1206
3967,1291
3968,1461
3969,1650
3970,1794
3971,1958
3972,2325
3973,2441
3974,2590
3975,2682
3976,2790
3977,2997
3978,2920
3979,2906
3980,2774
3981,2749
3982,2610
3983,2601
3984,2647
3985,2591
3986,2601
3987,2660
3988,2776
3989,2592
3990,2567
3991,2563
3992,2563
3993,2566
3994,2604
3995,2637
3996,2597
3997,2637
3998,2599
3999,2580
4000,2634
4001,2673
4002,2634
4003,2612
4004,2550
4005,2462
4006,2307
4007,2216
4008,2168
4009,2128
4010,2193
4011,2159
4012,2224
4013,2296
4014,2293
4015,2393
4016,2288
4017,2187
4018,2177
4019,2142
4020,2146
4021,2248
4022,2339
4023,2367
4024,2323
4025,2460
4026,2679
4027,2825
4028,3030
4029,3015
4030,3155
4031,3060
4032,2952
4033,3004
4034,3117
4035,3102
4036,3019
4037,3160
4038,3119
4039,3028
4040,2976
4041,3068
4042,3048
4043,3012
4044,2832
4045,2753
4046,2705
4047,2726
4048,2708
4049,2776
4050,2725
4051,2745
4052,2718
4053,2738
4054,2735
4055,2890
4056,2845
4057,2809
4058,2689
4059,2685
4060,2708
4061,2721
4062,2736
4063,2760
4064,2779
4065,2854
4066,2924
4067,3019
4068,2936
4069,3023
4070,3118
4071,3246
4072,3435
4073,3301
4074,3106
4075,2886
4076,2777
4077,2761
4078,2682
4079,2567
4080,2688
4081,2873
4082,2905
4083,2844
4084,2716
4085,2606
4086,2785
4087,2908
4088,2908
4089,2944
4090,3082
4091,3302
4092,3109
4093,3037
4094,3165
4095,3125
4096,3223
4097,3279
4098,3393
4099,3467
4100,3473
4101,3352
4102,3269
4103,3209
4104,3189
4105,3166
4106,3301
4107,3415
4108,3301
4109,3376
4110,3379
4111,3421
4112,3400
4113,3354
4114,3124
4115,3108
4116,2930
4117,2781
4118,2785
4119,2397
4120,2340
4121,2440
4122,2264
4123,2149
4124,1875
4125,1699
4126,1458
4127,1503
4128,1761
4129,1510
4130,1239
4131,1304
4132,1369
4133,1530
4134,2070
4135,1873
4136,1688
4137,1677
4138,2273
4139,2608
4140,2379
4141,2041
4142,1872
4143,1485
4144,1340
4145,1472
4146,1488
4147,1830
4148,1611
4149,1229
4150,1095
4151,1167
4152,922
4153,1042
4154,1060
4155,1031
4156,1361
4157,1786
4158,1330
4159,1104
4160,1108
4161,1312
4162,1097
4163,897
4164,967
4165,730
4166,671
4167,567
4168,502
4169,363
4170,380
4171,381
4172,346
4173,342
4174,473
4175,597
4176,627
4177,695
4178,515
4179,348
4180,498
4181,498
4182,327
4183,333
4184,307
4185,264
4186,252
4187,251
4188,255
4189,247
4190,241
4191,241
4192,235
4193,236
4194,234
4195,234
4196,230
4197,223
4198,221
4199,220
4200,927
4201,922
4202,800
4203,833
4204,729
4205,831
4206,834
4207,925
4208,952
4209,871
4210,931
4211,825
4212,788
4213,654
4214,669
4215,591
4216,595
4217,547
4218,464
4219,396
4220,335
4221,324
4222,311
4223,238
4224,261
4225,306
4226,275
4227,276
4228,293
4229,251
4230,243
4231,238
4232,216
4233,263
4234,236
4235,230
4236,204
4237,193
4238,195
4239,187
4240,180
4241,188
4242,178
4243,185
4244,182
4245,181
4246,197
4247,185
4248,210
4249,225
4250,204
4251,290
4252,418
4253,593
4254,438
4255,290
4256,352
4257,297
4258,427
4259,543
4260,525
4261,472
4262,624
4263,951
4264,1080
4265,1427
4266,1359
4267,1708
4268,1396
4269,1401
4270,1211
4271,1291
4272,1287
4273,1217
4274,1180
4275,1208
4276,1122
4277,910
4278,601
4279,788
4280,789
4281,694
4282,894
4283,860
4284,864
4285,1089
4286,1070
4287,856
4288,1031
4289,1109
4290,1325
4291,1430
4292,1382
4293,1331
4294,1182
4295,1268
4296,1031
4297,917
4298,866
4299,959
4300,899
4301,653
4302,718
4303,814
4304,841
4305,553
4306,451
4307,802
4308,1026
4309,1162
4310,1112
4311,1103
4312,1118
4313,729
4314,819
4315,947
4316,1059
4317,1270
4318,1294
4319,1728
4320,1780
4321,1981
4322,2326
4323,2414
4324,2484
4325,2567
4326,2651
4327,2817
4328,2860
4329,2744
4330,2712
4331,2654
4332,2698
4333,2626
4334,2596
4335,2582
4336,2570
4337,2589
4338,2726
4339,2588
4340,2566
4341,2559
4342,2712
4343,2625
4344,2562
4345,2627
4346,2569
4347,2566
4348,2568
4349,2608
4350,2734
4351,2760
4352,2732
4353,2758
4354,2731
4355,2600
4356,2371
4357,2280
4358,2169
4359,2113
4360,2215
4361,2136
4362,2145
4363,2171
4364,2177
4365,2267
4366,2252
4367,2138
4368,2129
4369,2129
4370,2234
4371,2242
4372,2477
4373,2573
4374,2571
4375,2466
4376,2576
4377,2806
4378,2903
4379,2900
4380,3063
4381,3253
4382,3095
4383,2998
4384,3137
4385,3096
4386,3093
4387,3038
4388,3191
4389,3140
4390,3096
4391,3178
4392,3138
4393,3063
4394,2952
4395,2722
4396,2641
4397,2680
4398,2665
4399,2753
4400,2716
4401,2719
4402,2726
4403,2708
4404,2696
4405,2788
4406,2908
4407,2819
4408,2759
4409,2678
4410,2678
4411,2713
4412,2725
4413,2722
4414,2779
4415,2797
4416,2879
4417,2894
4418,2876
4419,3052
4420,3074
4421,3234
4422,3415
4423,3320
4424,3139
4425,2983
4426,3057
4427,2871
4428,2745
4429,2594
4430,2591
4431,2759
4432,2807
4433,2819
4434,2651
4435,2551
4436,2780
4437,2785
4438,2912
4439,2991
4440,3056
4441,3254
4442,3171
4443,3059
4444,3237
4445,3339
4446,3268
4447,3224
4448,3408
4449,3488
4450,3430
4451,3428
4452,3345
4453,3314
4454,3203
4455,3346
4456,3294
4457,3550
4458,3429
4459,3537
4460,3308
4461,3581
4462,3451
4463,3515
4464,3350
4465,3416
4466,3233
4467,3073
4468,2786
4469,2789
4470,2591
4471,2574
4472,2409
4473,2179
4474,1995
4475,1863
4476,1624
4477,1421
4478,1475
4479,1313
4480,1140
4481,1388
4482,1594
4483,1686
4484,1984
4485,2298
4486,2004
4487,1818
4488,2092
4489,2463
4490,1986
4491,2021
4492,1607
4493,1460
4494,1172
4495,1354
4496,1269
4497,1328
4498,1178
4499,1351
4500,981
4501,865
4502,849
4503,1069
4504,1173
4505,1291
4506,1209
4507,1559
4508,1629
4509,1361
4510,1154
4511,1104
4512,1118
4513,799
4514,838
4515,790
4516,785
4517,677
4518,560
4519,389
4520,388
4521,452
4522,365
4523,343
4524,362
4525,484
4526,699
4527,644
4528,705
4529,456
4530,379
4531,507
4532,401
4533,451
4534,409
4535,324
4536,265
4537,256
4538,253
4539,251
4540,249
4541,246
4542,249
4543,241
4544,238
4545,236
4546,240
4547,227
4548,227
4549,229
4550,1091
4551,826
4552,936
4553,705
4554,808
4555,692
4556,717
4557,684
4558,804
4559,897
4560,871
4561,734
4562,743
4563,602
4564,633
4565,540
4566,553
4567,529
4568,467
4569,430
4570,356
4571,309
4572,284
4573,256
4574,206
4575,257
4576,301
4577,244
4578,270
4579,234
4580,241
4581,221
4582,219
4583,212
4584,232
4585,247
4586,200
4587,196
4588,188
4589,187
4590,181
4591,180
4592,178
4593,184
4594,179
4595,181
4596,179
4597,188
4598,195
4599,214
4600,193
4601,239
4602,301
4603,505
4604,500
4605,388
4606,262
4607,308
4608,283
4609,360
4610,321
4611,478
4612,869
4613,1075
4614,961
4615,1232
4616,1191
4617,1350
4618,1191
4619,886
4620,928
4621,868
4622,1215
4623,1000
4624,1288
4625,1371
4626,1088
4627,751
4628,680
4629,654
4630,657
4631,646
4632,770
4633,912
4634,814
4635,1129
4636,961
4637,863
4638,931
4639,1236
4640,1484
4641,1452
4642,1356
4643,1397
4644,1144
4645,1100
4646,988
4647,811
4648,952
4649,1116
4650,764
4651,979
4652,647
4653,1000
4654,1125
4655,1033
4656,567
4657,511
4658,909
4659,1208
4660,1015
4661,921
4662,906
4663,689
4664,991
4665,1002
4666,1115
4667,1175
4668,1429
4669,1763
4670,1875
4671,1981
4672,2179
4673,2302
4674,2397
4675,2492
4676,2631
4677,2667
4678,2838
4679,2785
4680,2717
4681,2756
4682,2816
4683,2660
4684,2663
4685,2660
4686,2636
4687,2570
4688,2568
4689,2608
4690,2560
4691,2562
4692,2607
4693,2577
4694,2578
4695,2558
4696,2565
4697,2600
4698,2601
4699,2668
4700,2771
4701,2913
4702,2870
4703,2868
4704,2846
4705,2653
4706,2408
4707,2366
4708,2290
4709,2137
4710,2108
4711,2109
4712,2204
4713,2135
4714,2131
4715,2204
4716,2275
4717,2125
4718,2116
4719,2150
4720,2219
4721,2307
4722,2509
4723,2703
4724,2861
4725,2721
4726,2509
4727,2709
4728,2734
4729,2921
4730,3138
4731,3216
4732,3177
4733,3092
4734,3141
4735,3201
4736,3125
4737,3083
4738,3079
4739,3250
4740,3232
4741,3213
4742,3153
4743,3005
4744,2832
4745,2741
4746,2687
4747,2632
4748,2655
4749,2730
4750,2723
4751,2682
4752,2698
4753,2687
4754,2692
4755,2699
4756,2797
4757,2963
4758,2854
4759,2690
4760,2678
4761,2678
4762,2693
4763,2695
4764,2721
4765,2760
4766,2796
4767,2786
4768,2818
4769,2964
4770,3059
4771,3199
4772,3377
4773,3386
4774,3249
4775,3153
4776,3115
4777,2924
4778,2745
4779,2590
4780,2584
4781,2622
4782,2736
4783,2648
4784,2541
4785,2549
