,Elevacion
2762,76
2763,98
2764,84
2765,83
2766,84
2767,94
2768,118
2769,84
2770,93
2771,89
2772,87
2773,84
2774,91
2775,99
2776,82
2777,92
2778,96
2779,98
2780,91
2781,91
2782,94
2783,92
2784,85
2785,95
2786,90
2787,94
2788,86
2789,86
2790,90
2791,97
2792,97
2793,99
2794,111
2795,111
2796,127
2797,112
2798,112
2799,104
2800,845
2801,925
2802,1141
2803,1200
2804,1425
2805,1859
2806,1539
2807,1483
2808,1243
2809,846
2810,1104
2811,1491
2812,1401
2813,1651
2814,2050
2815,2067
2816,2019
2817,1748
2818,1487
2819,1431
2820,1562
2821,1812
2822,1613
2823,1319
2824,984
2825,769
2826,970
2827,1349
2828,1388
2829,1278
2830,1484
2831,1776
2832,1976
2833,1976
2834,2195
2835,2215
2836,2337
2837,2545
2838,2597
2839,2667
2840,2519
2841,2314
2842,2245
2843,2317
2844,2235
2845,2002
2846,2033
2847,2220
2848,2341
2849,2477
2850,2405
2851,2388
2852,2418
2853,2535
2854,2479
2855,2502
2856,2499
2857,2483
2858,2465
2859,2440
2860,2463
2861,2521
2862,2563
2863,2691
2864,2517
2865,2445
2866,2386
2867,2191
2868,2156
2869,2227
2870,2335
2871,2456
2872,2579
2873,2463
2874,2420
2875,2308
2876,2146
2877,2032
2878,1947
2879,1761
2880,1638
2881,1620
2882,1540
2883,1194
2884,1065
2885,1261
2886,1625
2887,1834
2888,1680
2889,1429
2890,1142
2891,1060
2892,1050
2893,1336
2894,1282
2895,1545
2896,1627
2897,1683
2898,1616
2899,1733
2900,1705
2901,1615
2902,1718
2903,1730
2904,1749
2905,1634
2906,1778
2907,1798
2908,1716
2909,1708
2910,1648
2911,1267
2912,1114
2913,983
2914,932
2915,608
2916,468
2917,617
2918,842
2919,1089
2920,1302
2921,1337
2922,1243
2923,1213
2924,1376
2925,1589
2926,1466
2927,1388
2928,1320
2929,1244
2930,1273
2931,1447
2932,1404
2933,1259
2934,1210
2935,1034
2936,1017
2937,1062
2938,1068
2939,969
2940,1042
2941,992
2942,940
2943,976
2944,1025
2945,1033
2946,954
2947,1028
2948,998
2949,715
2950,579
2951,511
2952,532
2953,535
2954,563
2955,598
2956,611
2957,613
2958,697
2959,687
2960,726
2961,698
2962,736
2963,700
2964,715
2965,792
2966,826
2967,753
2968,695
2969,709
2970,790
2971,745
2972,651
2973,743
2974,716
2975,703
2976,611
2977,686
2978,665
2979,575
2980,624
2981,649
2982,586
2983,568
2984,559
2985,566
2986,596
2987,590
2988,606
2989,590
2990,570
2991,604
2992,567
2993,625
2994,627
2995,553
2996,584
2997,532
2998,524
2999,558
3000,549
3001,654
3002,620
3003,595
3004,563
3005,578
3006,616
3007,631
3008,644
3009,607
3010,553
3011,559
3012,486
3013,346
3014,464
3015,469
3016,469
3017,458
3018,358
3019,309
3020,328
3021,367
3022,337
3023,330
3024,389
3025,350
3026,334
3027,323
3028,306
3029,293
3030,314
3031,296
3032,303
3033,243
3034,288
3035,260
3036,249
3037,229
3038,260
3039,217
3040,196
3041,194
3042,173
3043,101
3044,101
3045,95
3046,93
3047,105
3048,121
3049,97
3050,101
3051,97
3052,109
3053,93
3054,118
3055,111
3056,118
3057,113
3058,112
3059,117
3060,127
3061,106
3062,116
3063,112
3064,96
3065,95
3066,94
3067,99
3068,104
3069,85
3070,95
3071,95
3072,124
3073,127
3074,112
3075,109
3076,128
3077,125
3078,136
3079,109
3080,108
3081,123
3082,86
3083,116
3084,88
3085,86
3086,79
3087,75
3088,74
3089,76
3090,79
3091,80
3092,78
3093,87
3094,76
3095,91
3096,77
3097,84
3098,76
3099,81
3100,74
3101,75
3102,77
3103,75
3104,84
3105,83
3106,85
3107,80
3108,77
3109,77
3110,98
3111,94
3112,102
3113,106
3114,115
3115,125
3116,114
3117,84
3118,87
3119,84
3120,98
3121,91
3122,115
3123,96
3124,88
3125,88
3126,91
3127,83
3128,88
3129,92
3130,95
3131,92
3132,86
3133,91
3134,86
3135,87
3136,90
3137,94
3138,98
3139,95
3140,89
3141,104
3142,108
3143,113
3144,103
3145,111
3146,123
3147,109
3148,120
3149,108
3150,487
3151,805
3152,753
3153,732
3154,901
3155,1418
3156,1251
3157,1223
3158,964
3159,915
3160,1123
3161,1390
3162,1417
3163,1755
3164,2198
3165,1991
3166,1769
3167,1503
3168,1293
3169,1085
3170,1130
3171,1429
3172,1597
3173,1349
3174,1091
3175,876
3176,864
3177,1199
3178,980
3179,1288
3180,1578
3181,1921
3182,2041
3183,2317
3184,2321
3185,2369
3186,2398
3187,2537
3188,2542
3189,2581
3190,2551
3191,2464
3192,2307
3193,2205
3194,2028
3195,1960
3196,1885
3197,1999
3198,2225
3199,2205
3200,2215
3201,2365
3202,2478
3203,2578
3204,2521
3205,2486
3206,2391
3207,2345
3208,2462
3209,2398
3210,2291
3211,2398
3212,2362
3213,2398
3214,2183
3215,2209
3216,1992
3217,2041
3218,1926
3219,2089
3220,2164
3221,2325
3222,2251
3223,2290
3224,2244
3225,2234
3226,2236
3227,2111
3228,1942
3229,1817
3230,1549
3231,1524
3232,1710
3233,1393
3234,1097
3235,1090
3236,1381
3237,1290
3238,1321
3239,1328
3240,1086
3241,990
3242,1174
3243,1385
3244,1627
3245,1616
3246,1650
3247,1616
3248,1585
3249,1680
3250,1550
3251,1638
3252,1680
3253,1733
3254,1668
3255,1647
3256,1660
3257,1622
3258,1686
3259,1692
3260,1773
3261,1710
3262,1502
3263,1207
3264,928
3265,681
3266,620
3267,448
3268,585
3269,819
3270,1097
3271,1174
3272,1147
3273,1135
3274,1463
3275,1468
3276,1329
3277,1288
3278,1305
3279,1188
3280,1297
3281,1251
3282,1189
3283,1179
3284,1158
3285,1060
3286,1065
3287,916
3288,918
3289,954
3290,917
3291,873
3292,817
3293,1022
3294,992
3295,938
3296,928
3297,1011
3298,1025
3299,647
3300,545
3301,550
3302,546
3303,536
3304,732
3305,649
3306,574
3307,619
3308,672
3309,642
3310,671
3311,703
3312,713
3313,710
3314,704
3315,714
3316,695
3317,732
3318,702
3319,741
3320,693
3321,743
3322,652
3323,643
3324,622
3325,625
3326,633
3327,574
3328,577
3329,584
3330,588
3331,590
3332,563
3333,578
3334,632
3335,625
3336,608
3337,603
3338,608
3339,589
3340,434
3341,406
3342,604
3343,563
3344,567
3345,597
3346,563
3347,540
3348,542
3349,559
3350,562
3351,595
3352,587
3353,653
3354,642
3355,597
3356,538
3357,481
3358,500
3359,626
3360,614
3361,606
3362,510
3363,417
3364,432
3365,476
3366,459
3367,414
3368,420
3369,363
3370,365
3371,385
3372,350
3373,354
3374,369
3375,373
3376,368
3377,317
3378,320
3379,345
3380,348
3381,336
3382,325
3383,292
3384,299
3385,319
3386,230
3387,207
3388,245
3389,257
3390,181
3391,239
3392,216
3393,192
3394,155
3395,89
3396,89
3397,94
3398,96
3399,100
3400,93
3401,86
3402,100
3403,94
3404,103
3405,105
3406,108
3407,107
3408,114
3409,101
3410,110
3411,105
3412,114
3413,89
3414,95
3415,105
3416,102
3417,98
3418,92
3419,91
3420,92
3421,105
3422,102
3423,113
3424,93
3425,104
3426,99
3427,94
3428,119
3429,114
3430,102
3431,89
3432,120
3433,94
3434,82
3435,96
3436,91
3437,77
3438,81
3439,81
3440,89
3441,73
3442,84
3443,76
3444,105
3445,77
3446,97
3447,80
3448,79
3449,73
3450,90
3451,72
3452,73
3453,75
3454,78
3455,83
3456,77
3457,80
3458,75
3459,74
3460,79
3461,73
3462,102
3463,104
3464,118
3465,121
3466,122
3467,130
3468,111
3469,121
3470,113
3471,92
3472,104
3473,91
3474,88
3475,90
3476,85
3477,82
3478,87
3479,91
3480,92
3481,99
3482,88
3483,89
3484,85
3485,86
3486,83
3487,90
3488,99
3489,98
3490,112
3491,118
3492,123
3493,106
3494,136
3495,130
3496,104
3497,108
3498,110
3499,118
3500,764
3501,751
3502,476
3503,733
3504,1029
3505,1370
3506,1261
3507,951
3508,648
3509,1104
3510,1263
3511,1436
3512,1514
3513,1966
3514,2235
3515,2066
3516,1928
3517,1827
3518,1678
3519,1329
3520,1038
3521,956
3522,1293
3523,1052
3524,627
3525,812
3526,886
3527,844
3528,970
3529,1130
3530,1111
3531,1340
3532,1717
3533,2190
3534,2246
3535,2448
3536,2555
3537,2685
3538,2779
3539,2756
3540,2621
3541,2680
3542,2459
3543,2253
3544,2129
3545,2138
3546,2007
3547,1796
3548,1876
3549,2238
3550,2268
3551,2286
3552,2331
3553,2397
3554,2333
3555,2315
3556,2213
3557,2397
3558,2328
3559,2156
3560,2171
3561,2394
3562,2349
3563,2291
3564,2141
3565,1927
3566,1758
3567,1707
3568,1700
3569,1775
3570,2028
3571,1875
3572,1938
3573,1867
3574,1847
3575,1844
3576,1981
3577,2156
3578,2067
3579,1871
3580,1627
3581,1300
3582,1160
3583,1262
3584,1470
3585,1169
3586,1128
3587,1051
3588,976
3589,1014
3590,1048
3591,1038
3592,1138
3593,1115
3594,1176
3595,1497
3596,1474
3597,1548
3598,1501
3599,1564
3600,1568
3601,1659
3602,1692
3603,1668
3604,1629
3605,1627
3606,1699
3607,1748
3608,1853
3609,1803
3610,1893
3611,1881
3612,1581
3613,1259
3614,1113
3615,817
3616,570
3617,415
3618,549
3619,744
3620,879
3621,1213
3622,1143
3623,1178
3624,1369
3625,1407
3626,1355
3627,1368
3628,1221
3629,1124
3630,1162
3631,1116
3632,1185
3633,1127
3634,1155
3635,1175
3636,1134
3637,1132
3638,1128
3639,937
3640,848
3641,939
3642,825
3643,887
3644,911
3645,833
3646,796
3647,756
3648,661
3649,568
3650,555
3651,558
3652,516
3653,520
3654,572
3655,757
3656,789
3657,741
3658,719
3659,766
3660,827
3661,767
3662,751
3663,720
3664,733
3665,729
3666,730
3667,730
3668,737
3669,743
3670,724
3671,765
3672,642
3673,698
3674,746
3675,656
3676,653
3677,601
3678,633
3679,601
3680,640
3681,594
3682,627
3683,590
3684,622
3685,628
3686,632
3687,578
3688,582
3689,582
3690,533
3691,364
3692,574
3693,597
3694,593
3695,569
3696,545
3697,551
3698,536
3699,540
3700,561
3701,576
3702,617
3703,684
3704,673
3705,631
3706,484
3707,506
3708,423
3709,430
3710,489
3711,571
3712,537
3713,366
3714,491
3715,505
3716,471
3717,452
3718,437
3719,392
3720,382
3721,375
3722,365
3723,385
3724,366
3725,353
3726,354
3727,325
3728,343
3729,299
3730,284
3731,295
3732,251
3733,236
3734,331
3735,248
3736,277
3737,279
3738,250
3739,203
3740,206
3741,224
3742,132
3743,170
3744,220
3745,206
3746,176
3747,110
3748,93
3749,88
3750,102
3751,93
3752,86
3753,115
3754,136
3755,115
3756,97
3757,91
3758,110
3759,99
3760,100
3761,99
3762,130
3763,97
3764,91
3765,94
3766,98
3767,89
3768,86
3769,86
3770,96
3771,97
3772,88
3773,100
3774,92
3775,123
3776,92
3777,100
3778,119
3779,88
3780,90
3781,104
3782,98
3783,83
3784,89
3785,82
3786,83
3787,72
3788,89
3789,80
3790,82
3791,85
3792,78
3793,83
3794,75
3795,74
3796,81
3797,72
3798,78
3799,67
3800,74
3801,72
3802,74
3803,76
3804,73
3805,74
3806,80
3807,79
3808,74
3809,77
3810,74
3811,77
3812,92
3813,76
3814,95
3815,101
3816,120
3817,127
3818,122
3819,97
3820,95
3821,93
3822,100
3823,87
3824,81
3825,80
3826,79
3827,83
3828,98
3829,99
3830,95
3831,88
3832,87
3833,87
3834,86
3835,85
3836,96
3837,101
3838,93
3839,106
3840,131
3841,126
3842,98
3843,104
3844,102
3845,105
3846,105
3847,114
3848,109
3849,106
3850,433
3851,347
3852,519
3853,770
3854,1055
3855,849
3856,827
3857,551
3858,734
3859,1136
3860,1018
3861,1064
3862,1403
3863,1922
3864,1726
3865,1545
3866,1589
3867,1283
3868,1216
3869,1168
3870,1157
3871,985
3872,705
3873,634
3874,946
3875,1243
3876,1434
3877,1284
3878,1048
3879,1276
3880,1583
3881,1760
3882,1830
3883,2163
3884,2437
3885,2370
3886,2450
3887,2456
3888,2567
3889,2766
3890,2652
3891,2477
3892,2459
3893,2268
3894,2321
3895,2333
3896,2170
3897,1920
3898,1754
3899,1967
3900,2129
3901,2135
3902,2138
3903,2158
3904,2110
3905,2199
3906,2314
3907,2326
3908,2340
3909,2353
3910,2232
3911,2123
3912,2245
3913,2361
3914,2184
3915,2139
3916,1823
3917,1704
3918,1464
3919,1533
3920,1707
3921,1527
3922,1832
3923,1585
3924,1473
3925,1527
3926,1654
3927,1903
3928,1940
3929,1541
3930,1351
3931,1170
3932,1087
3933,1061
3934,969
3935,998
3936,1191
3937,1393
3938,1196
3939,1183
3940,1393
3941,1112
3942,949
3943,1220
3944,1367
3945,1450
3946,1172
3947,1415
3948,1288
3949,1312
3950,1488
3951,1619
3952,1619
3953,1569
3954,1646
3955,1679
3956,1615
3957,1673
3958,1706
3959,1758
3960,1864
3961,1822
3962,1580
3963,1229
3964,979
3965,841
3966,691
3967,540
3968,424
3969,679
3970,812
3971,1053
3972,889
3973,1011
3974,1351
3975,1311
3976,1368
3977,1264
3978,1215
3979,1179
3980,1091
3981,1172
3982,1141
3983,1122
3984,1011
3985,1059
3986,984
3987,1158
3988,1111
3989,968
3990,951
3991,902
3992,835
3993,925
3994,932
3995,845
3996,838
3997,653
3998,544
3999,507
4000,527
4001,467
4002,475
4003,509
4004,526
4005,808
4006,715
4007,759
4008,685
4009,761
4010,865
4011,786
4012,861
4013,759
4014,721
4015,744
4016,737
4017,733
4018,749
4019,673
4020,698
4021,677
4022,651
4023,735
4024,692
4025,635
4026,656
4027,596
4028,662
4029,651
4030,615
4031,649
4032,649
4033,616
4034,631
4035,619
4036,556
4037,594
4038,535
4039,561
4040,465
4041,350
4042,584
4043,600
4044,583
4045,583
4046,581
4047,584
4048,540
4049,541
4050,542
4051,564
4052,615
4053,618
4054,630
4055,649
4056,616
4057,457
4058,509
4059,511
4060,462
4061,419
4062,452
4063,354
4064,437
4065,509
4066,491
4067,461
4068,460
4069,415
4070,357
4071,365
4072,379
4073,414
4074,357
4075,350
4076,358
4077,418
4078,393
4079,341
4080,332
4081,357
4082,379
4083,353
4084,347
4085,340
4086,350
4087,240
4088,312
4089,224
4090,207
4091,257
4092,278
4093,280
4094,296
4095,211
4096,181
4097,209
4098,188
4099,157
4100,97
4101,97
4102,86
4103,92
4104,113
4105,113
4106,124
4107,90
4108,102
4109,83
4110,91
4111,118
4112,116
4113,120
4114,114
4115,121
4116,94
4117,105
4118,92
4119,83
4120,110
4121,85
4122,88
4123,87
4124,104
4125,106
4126,86
4127,100
4128,93
4129,95
4130,90
4131,89
4132,83
4133,85
4134,85
4135,90
4136,98
4137,81
4138,74
4139,77
4140,73
4141,74
4142,86
4143,89
4144,84
4145,78
4146,71
4147,71
4148,76
4149,74
4150,68
4151,76
4152,75
4153,80
4154,74
4155,81
4156,76
4157,78
4158,76
4159,74
4160,70
4161,72
4162,84
4163,82
4164,105
4165,118
4166,119
4167,120
4168,125
4169,117
4170,116
4171,110
4172,95
4173,88
4174,91
4175,79
4176,83
4177,80
4178,84
4179,81
4180,91
4181,80
4182,82
4183,85
4184,90
4185,89
4186,90
4187,82
4188,108
4189,98
4190,98
4191,86
4192,100
4193,104
4194,97
4195,107
4196,114
4197,104
4198,116
4199,121
4200,753
4201,469
4202,339
4203,526
4204,974
4205,1044
4206,650
4207,553
4208,946
4209,922
4210,942
4211,1427
4212,1825
4213,1920
4214,1603
4215,1437
4216,1115
4217,1312
4218,1317
4219,1090
4220,814
4221,625
4222,780
4223,1002
4224,957
4225,920
4226,880
4227,1095
4228,1413
4229,1265
4230,1204
4231,1507
4232,1798
4233,2105
4234,1973
4235,1777
4236,1844
4237,2088
4238,2155
4239,2250
4240,2356
4241,1856
4242,1742
4243,1871
4244,1882
4245,2168
4246,1987
4247,1916
4248,1681
4249,1849
4250,2224
4251,2190
4252,2175
4253,2157
4254,2065
4255,2063
4256,2102
4257,2266
4258,2168
4259,2198
4260,2010
4261,2212
4262,2114
4263,2023
4264,1954
4265,2039
4266,1882
4267,1677
4268,1510
4269,1357
4270,1487
4271,1313
4272,1628
4273,1753
4274,1422
4275,1270
4276,1457
4277,1685
4278,1744
4279,1591
4280,1555
4281,1445
4282,1260
4283,1462
4284,1379
4285,1188
4286,855
4287,1173
4288,819
4289,814
4290,822
4291,1011
4292,833
4293,878
4294,887
4295,964
4296,922
4297,1240
4298,989
4299,1075
4300,1232
4301,1297
4302,1444
4303,1626
4304,1626
4305,1639
4306,1681
4307,1676
4308,1730
4309,1810
4310,1771
4311,1715
4312,1608
4313,1481
4314,1244
4315,1074
4316,870
4317,609
4318,401
4319,634
4320,902
4321,871
4322,691
4323,1064
4324,1266
4325,1181
4326,1207
4327,1244
4328,1169
4329,1152
4330,1163
4331,1047
4332,1001
4333,956
4334,1055
4335,908
4336,889
4337,962
4338,1013
4339,975
4340,998
4341,999
4342,848
4343,788
4344,747
4345,753
4346,744
4347,568
4348,578
4349,457
4350,496
4351,552
4352,604
4353,819
4354,873
4355,786
4356,629
4357,643
4358,634
4359,611
4360,696
4361,785
4362,855
4363,820
4364,794
4365,776
4366,711
4367,716
4368,754
4369,763
4370,704
4371,681
4372,647
4373,732
4374,722
4375,695
4376,640
4377,598
4378,653
4379,652
4380,665
4381,646
4382,635
4383,631
4384,591
4385,607
4386,567
4387,567
4388,532
4389,498
4390,531
4391,335
4392,497
4393,578
4394,588
4395,599
4396,640
4397,592
4398,573
4399,585
4400,587
4401,562
4402,585
4403,628
4404,658
4405,595
4406,725
4407,668
4408,707
4409,608
4410,478
4411,534
4412,500
4413,405
4414,475
4415,486
4416,490
4417,445
4418,461
4419,450
4420,393
4421,340
4422,319
4423,344
4424,319
4425,313
4426,343
4427,307
4428,314
4429,335
4430,346
4431,333
4432,402
4433,383
4434,356
4435,344
4436,361
4437,362
4438,294
4439,284
4440,306
4441,307
4442,317
4443,313
4444,291
4445,239
4446,195
4447,163
4448,154
4449,160
4450,139
4451,93
4452,103
4453,89
4454,82
4455,105
4456,105
4457,107
4458,86
4459,106
4460,97
4461,101
4462,112
4463,118
4464,100
4465,87
4466,114
4467,106
4468,87
4469,83
4470,109
4471,81
4472,89
4473,81
4474,93
4475,105
4476,81
4477,91
4478,95
4479,98
4480,85
4481,88
4482,82
4483,95
4484,85
4485,73
4486,75
4487,81
4488,74
4489,76
4490,90
4491,80
4492,72
4493,76
4494,77
4495,75
4496,75
4497,75
4498,71
4499,70
4500,78
4501,74
4502,76
4503,73
4504,73
4505,73
4506,80
4507,78
4508,74
4509,76
4510,76
4511,92
4512,75
4513,93
4514,101
4515,104
4516,112
4517,111
4518,94
4519,111
4520,104
4521,92
4522,86
4523,91
4524,85
4525,79
4526,79
4527,80
4528,78
4529,86
4530,81
4531,84
4532,83
4533,82
4534,76
4535,80
4536,89
4537,87
4538,100
4539,117
4540,105
4541,103
4542,100
4543,104
4544,125
4545,94
4546,95
4547,105
4548,111
4549,108
4550,745
4551,680
4552,532
4553,435
4554,358
4555,737
4556,769
4557,404
4558,652
4559,1031
4560,1010
4561,1380
4562,1735
4563,1770
4564,1475
4565,1477
4566,1273
4567,1123
4568,908
4569,787
4570,591
4571,558
4572,992
4573,1401
4574,1517
4575,1436
4576,1502
4577,1110
4578,1189
4579,1456
4580,1623
4581,1484
4582,1811
4583,2011
4584,1681
4585,1529
4586,1612
4587,1732
4588,2017
4589,1741
4590,1949
4591,1745
4592,1326
4593,1461
4594,1335
4595,1676
4596,1592
4597,1493
4598,1614
4599,1904
4600,2210
4601,2187
4602,2291
4603,2291
4604,2098
4605,2023
4606,1989
4607,1853
4608,1998
4609,1914
4610,1933
4611,1959
4612,2014
4613,2118
4614,1996
4615,1865
4616,1921
4617,1965
4618,1756
4619,1695
4620,1427
4621,1188
4622,1407
4623,1607
4624,1496
4625,1278
4626,1140
4627,1363
4628,1367
4629,1385
4630,1145
4631,1182
4632,1366
4633,1409
4634,1351
4635,1158
4636,960
4637,802
4638,922
4639,1159
4640,1377
4641,1264
4642,1158
4643,1363
4644,1360
4645,1296
4646,1252
4647,1001
4648,1180
4649,1108
4650,1223
4651,1448
4652,1611
4653,1634
4654,1577
4655,1671
4656,1704
4657,1836
4658,1834
4659,1796
4660,1727
4661,1678
4662,1619
4663,1368
4664,1161
4665,1164
4666,739
4667,592
4668,354
4669,691
4670,971
4671,653
4672,669
4673,1027
4674,1171
4675,1218
4676,1213
4677,1106
4678,1073
4679,1020
4680,969
4681,1087
4682,859
4683,833
4684,1015
4685,918
4686,804
4687,782
4688,932
4689,1015
4690,967
4691,907
4692,851
4693,846
4694,717
4695,760
4696,817
4697,574
4698,557
4699,445
4700,418
4701,458
4702,581
4703,542
4704,785
4705,656
4706,679
4707,650
4708,612
4709,602
4710,640
4711,663
4712,819
4713,731
4714,735
4715,741
4716,762
4717,795
4718,763
4719,732
4720,685
4721,703
4722,647
4723,721
4724,712
4725,646
4726,675
4727,644
4728,627
4729,660
4730,600
4731,628
4732,615
4733,619
4734,606
4735,545
4736,470
4737,427
4738,382
4739,481
4740,338
4741,283
4742,490
4743,556
4744,588
4745,657
4746,758
4747,646
4748,564
4749,625
4750,597
4751,565
4752,603
4753,652
4754,637
4755,733
4756,685
4757,862
4758,736
4759,647
4760,585
4761,509
4762,503
4763,519
4764,473
4765,484
4766,493
4767,496
4768,466
4769,396
4770,363
4771,331
4772,353
4773,352
4774,359
4775,375
4776,367
4777,405
4778,410
4779,357
4780,331
4781,336
4782,349
4783,364
4784,402
4785,384
4786,394
4787,377
4788,286
4789,266
4790,285
4791,339
4792,287
4793,319
4794,292
4795,238
4796,295
4797,187
4798,227
4799,196
4800,181
4801,156
4802,99
4803,122
4804,90
4805,88
4806,90
4807,94
4808,97
4809,90
4810,99
4811,91
4812,97
4813,104
4814,105
4815,110
4816,104
4817,105
4818,88
4819,84
4820,91
4821,94
4822,82
4823,88
4824,83
4825,82
4826,91
4827,95
4828,88
4829,100
4830,98
4831,94
4832,89
4833,77
4834,73
4835,95
4836,77
4837,87
4838,75
4839,73
4840,73
4841,72
4842,74
4843,81
4844,82
4845,83
4846,71
4847,73
4848,71
4849,76
4850,70
4851,72
4852,74
4853,71
4854,77
4855,75
4856,79
4857,74
4858,80
4859,79
4860,97
4861,88
4862,108
4863,115
4864,95
4865,97
4866,89
4867,94
4868,95
4869,110
4870,97
4871,96
4872,89
4873,87
4874,77
4875,79
4876,74
4877,76
4878,75
4879,76
4880,79
4881,85
4882,78
4883,77
4884,85
4885,82
4886,93
4887,94
4888,89
4889,97
4890,110
4891,107
4892,114
4893,112
4894,94
4895,98
4896,123
4897,123
4898,106
4899,97
4900,672
4901,599
4902,496
4903,665
4904,440
4905,294
4906,361
4907,709
4908,678
4909,722
4910,878
4911,1243
4912,1516
4913,1529
4914,1157
4915,882
4916,919
4917,856
4918,758
4919,658
4920,483
4921,731
4922,1038
4923,1591
4924,2053
4925,2009
4926,1963
4927,1665
4928,1466
4929,1627
4930,1722
4931,1961
4932,1905
4933,1952
4934,1660
4935,1434
4936,1363
4937,1441
4938,1508
4939,1537
4940,1619
4941,1722
4942,1497
4943,1206
4944,1108
4945,1154
4946,1229
4947,1544
4948,1661
4949,1929
4950,2132
4951,2141
4952,2194
4953,2235
4954,2334
4955,2265
4956,2097
4957,2030
4958,1756
4959,1572
4960,1734
4961,1561
4962,1666
4963,1709
4964,1940
4965,1785
4966,1854
4967,1675
4968,1610
4969,1619
4970,1659
4971,1378
4972,1172
4973,1237
4974,1225
4975,1038
4976,1016
4977,951
4978,985
4979,1087
4980,1199
4981,1012
4982,1255
4983,1129
4984,1219
4985,1044
4986,857
4987,1051
4988,1269
4989,1341
4990,1536
4991,1528
4992,1505
4993,1599
4994,1674
4995,1606
4996,1506
4997,1278
4998,1009
4999,1210
5000,1542
5001,1564
