CODIGO,CATEGORIA,NOMBRE,MUNICIPIO,DEPARTAMENTO,AO,ELEVACION,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
35070060,PM,Los Quinchos,Chinavita,Boyacá,6,2150,-73.35,5.22,28.9,40.9,83.9,155.1,245.4,264,289.6,213.6,164.4,178.2,145.5,58.4,1867.9
24010830,PG,San Pedro Iguaque,Chíquiza,Boyacá,6,2985,-73.45,5.64,32.7,49.7,79.6,121.8,107.2,51.3,54.6,45.8,67.1,128.4,95.9,62.4,896.5
24035310,CO,Chiscas,Chiscas,Boyacá,6,2350,-72.5,6.55,38.2,54.4,89.9,154.1,171.6,111.8,94.7,105.4,128.6,177.2,143.7,56.2,1325.8
24035250,CO,Chita,Chita,Boyacá,6,2888,-72.47,6.19,14.8,23.9,46,108.7,120.4,113.1,159.5,121.4,95,109.1,98.6,37.3,1047.8
35070190,PG,Chivor,Chivor,Boyacá,6,1850,-73.37,4.89,41,91.4,141,262,373.5,401.3,404.2,333.8,243.4,196.9,144.5,67.9,2700.9
24030310,PM,Cómbita,Cómbita,Boyacá,6,2820,-73.32,5.63,31.1,33.7,82.6,122.1,104.5,71.2,59.9,50.5,66.1,124.3,97.1,43.6,886.7
23120210,PM,Coper,Coper,Boyacá,6,1090,-74.05,5.47,209.1,211.5,313.7,388.2,350.7,172.7,114.9,139.2,249,429.3,403.6,293.6,3275.5
24030350,PG,Duitama,Duitama,Boyacá,6,2540,-73.04,5.83,23.9,39.3,72.3,122.7,123.5,63,52.4,54.3,74.5,130.5,84.4,48.2,889
24030840,PM,La Antena Tv Rusia,Duitama,Boyacá,6,3650,-73.08,5.89,54.7,82.8,116.2,161.2,139.4,77.5,81.3,66.1,82.1,156.8,133.2,84.5,1235.8
24035120,AM,Surbatá Bonza,Duitama,Boyacá,6,2485,-73.07,5.8,23.5,41.6,74.9,122.3,117.6,70.3,49.4,48.2,76,113.2,89.3,43.6,869.9
24030260,PM,El Cocuy,El Cocuy,Boyacá,6,2749,-72.45,6.41,19.3,37,63.2,110.2,114.3,72,67.8,65.3,84.9,120,98.3,48.6,900.9
24030660,PM,El Mortiño,El Cocuy,Boyacá,6,3409,-72.42,6.38,27.9,42.7,71.8,127.7,151.1,98.1,81.4,88.4,97.6,141.8,121.7,60.8,1111
24030540,PM,Firavitoba,Firavitoba,Boyacá,6,2486,-72.98,5.66,20,25.4,58.2,99.7,90.9,51.6,46.4,41.4,53.6,94.8,78.9,29.9,690.8
24010810,PM,Gachantivá,Gachantivá,Boyacá,6,2375,-73.55,5.75,60.5,88.6,127.4,197.1,178.5,86.8,75.6,77.5,117.4,200.3,163.5,92.9,1466.1
24030640,PM,Nimicia Escuela Rural,Gámeza,Boyacá,6,3200,-72.77,5.78,24.1,34.6,65.2,94.9,129.3,152.2,198.6,161.4,99.8,115.3,82.9,38.5,1196.8
35070080,PG,Garagoa,Garagoa,Boyacá,6,1700,-73.37,5.08,15.3,32.8,62.8,115.5,181.2,191.4,201.4,177,123.1,105.2,87.2,37.1,1330
24030230,PM,Iza,Iza,Boyacá,6,2470,-72.98,5.62,13.2,26,56.1,88.6,84.6,47.4,39.3,37.2,48.1,77.2,70.6,22.9,611.2
24030580,PM,Jericó,Jericó,Boyacá,6,2962,-72.59,6.14,21.7,39.6,65.8,128.3,122.3,57.2,56.8,58.2,87.5,132.8,105.7,51.4,927.3
35080110,PM,Alto Muceno,Macanal,Boyacá,6,2250,-73.26,5.01,39.8,69.7,117.7,243.4,372.1,412.9,417.4,348.5,250.1,197.8,142.1,78,2689.5
35075040,CP,Institución Agrícola Macanal,Macanal,Boyacá,6,1300,-73.32,4.97,28.2,61.7,99.4,194.4,316,348.8,358.4,292.4,212.2,159.5,106.3,49.4,2226.7
35070520,PG,Los Pomarrosos ,Macanal,Boyacá,6,1780,-73.35,4.93,39.1,66.2,112.7,214.4,354.4,386.7,392.4,304.6,220.6,170.2,130.6,54.2,2446.1
35070130,PM,Quebrada Honda,Macanal,Boyacá,6,1200,-73.31,4.95,30,71.6,111,231.7,366.9,390.4,401.1,322.5,230.3,174.2,109.6,55.6,2494.9
24030560,PM,Mongüa,Mongüa,Boyacá,6,2900,-72.79,5.76,20.6,25.7,60.5,88.8,104.5,88.2,111.5,103.5,75.7,86.7,74.8,29.3,869.8
24030190,PM,Monguí,Monguí,Boyacá,6,2970,-72.85,5.72,20.4,36,65.1,114,108.5,48.9,65.3,55.7,55.7,95.1,82.3,28.1,775.1
24010710,PM,Moniquirá,Moniquirá,Boyacá,6,1764,-73.58,5.85,64.6,101,175.1,273.6,287.2,203.8,178,180.7,213.1,250,189.2,106.7,2223
24010840,PM,Panelas,Motavita,Boyacá,6,3195,-73.39,5.63,28,36.1,61.4,104.8,96.2,66.3,55.7,54.9,65.5,108.8,90.3,39.1,807.1
23120050,PM,Muzo,Muzo,Boyacá,6,850,-74.1,5.53,129.2,159.6,221.2,351.2,332.4,167.7,124.1,111.1,253.2,367.7,241,162.5,2620.9
24035150,CP,Belencito,Nobsa,Boyacá,6,2530,-72.89,5.78,30.8,38.1,73.5,112.9,104.5,54.2,52.2,44.4,63.3,102,88.1,46,810
24030790,PM,Nobsa,Nobsa,Boyacá,6,2500,-72.94,5.77,29.5,37.9,74.9,109,104,53.8,51.4,43.5,63.3,103.9,89.8,41.1,802.1
35075010,AM,Nuevo Colón,Nuevo Colón,Boyacá,6,2438,-73.45,5.35,16.1,29.1,53.1,84,109.8,116.8,125.9,102.5,76.1,95.2,71.1,31.9,911.6
23125080,CO,Otanche,Otanche,Boyacá,6,1100,-74.18,5.66,182.4,209.5,261.5,393.7,378.3,210.2,177.3,204.3,281,494.1,368.6,239.6,3400.5
35070210,PM,Pachavita,Pachavita,Boyacá,6,2160,-73.4,5.14,20.8,39.5,88.6,143.7,176.7,177.1,183.1,167,117.9,120.7,89.8,41.5,1366.4
24030510,PM,El Cerezo,Paipa,Boyacá,6,2900,-73.07,5.7,26.2,42.9,84.7,116.1,110.9,60.8,55.7,46.8,72.8,121.1,105.6,52.8,896.4
24010870,PM,Palermo,Paipa,Boyacá,6,2200,-73.2,5.9,90,111.6,161.1,193.9,154.6,79.9,59.1,63.6,99.1,207.1,182.4,112.6,1515
24035170,AM,Tunguavita,Paipa,Boyacá,6,2470,-73.12,5.75,25.7,47.7,79.2,130.6,124,79.2,58.8,60.3,79.8,128.3,106.8,46.8,967.2
23120120,PM,Santa Rita,Pauna,Boyacá,6,2800,-73.92,5.6,49.1,82.7,110.7,175.3,155.8,65.3,57.7,47.8,91.4,186.6,143.6,92.9,1258.9
24030120,PG,Pesca,Pesca,Boyacá,6,2678,-73.08,5.52,10.4,22.8,48.1,78.9,96.9,62.9,59.4,51,61.1,90.6,66.5,23.5,672.1
35070010,PG,Ramiriquí,Ramiriquí,Boyacá,6,2360,-73.33,5.4,18.4,35.4,66.1,100.8,145.6,134.9,141.4,109.5,85.4,109.9,94.3,34.4,1076.1
24010180,PM,Ráquira,Ráquira,Boyacá,6,2290,-73.63,5.54,46.1,66.1,119,122.9,107.4,34.2,30.3,27.6,66,155.5,131,69.6,975.7
24010700,PM,La Granja Saboya ,Saboyá,Boyacá,6,2550,-73.76,5.7,44.1,79.2,119.1,191.8,136.8,62.4,50.6,57.4,107.8,203,149,66.9,1268.1
24015220,CP,Villa Carmen,Samacá,Boyacá,6,2600,-73.5,5.51,29.9,50.1,74,78.7,78,40,37.7,33.1,48.9,98.7,92.8,42.8,704.7
35080070,PM,San Luis de Gaceno,San Luís de Gaceno,Boyacá,6,400,-73.17,4.82,35.7,79.9,142.7,391.1,567,562.3,532.8,433.6,382.2,322.6,237.3,89.9,3777.1
23120250,PM,Borbur 2,San Pablo de Borbur,Boyacá,6,681,-74.07,5.65,82.5,102.4,157.7,226.8,263.2,154,122.2,144,202.2,263.2,232.3,115.2,2065.7
35080080,PM,Piedra Campana,Santa María,Boyacá,6,450,-73.23,4.86,61.5,104.4,174.1,442.4,619.1,626.8,594.5,481,419.2,392,283.8,153.2,4352
35070180,PG,Santa María,Santa María,Boyacá,6,850,-73.26,4.86,57.4,114.5,195.4,460.9,643.3,694.4,627.4,536.3,436,437.3,323.6,177,4703.5
24030400,PM,Santa Rosa de Viterbo,Santa Rosa de Viterbo,Boyacá,6,2690,-72.99,5.87,28.7,42.4,86.3,133.7,136.4,59.3,53.9,51.8,77.4,149.2,103.3,50.3,972.7
24010460,PM,Santa Sofía,Santa Sofía,Boyacá,6,2370,-73.6,5.72,46.5,81.8,121.8,150.3,140.5,81,64.4,55.2,99.8,187.6,173.7,86.1,1288.7
24010110,PM,La Comoda,Santana,Boyacá,8,1520,-73.47,6.08,73.1,105.2,156.7,249.3,311.8,219.3,198.3,195.5,262.8,261.6,218.7,121,2373.3
24030670,PM,Santa Rosita,Sativanorte,Boyacá,6,3240,-72.77,6.14,40.6,57.3,88.4,148.5,120.6,60.6,63.6,58.3,106.1,140.7,122.8,47.6,1055.1
24035320,CO,Sativanorte,Sativanorte,Boyacá,6,2594,-72.7,6.12,38.9,52.4,91.3,153.5,122.8,46.1,44.7,49.7,81.6,156.4,148.9,62.5,1048.8
24030140,PM,Siachoque,Siachoque,Boyacá,6,2720,-73.25,5.51,15.1,21.1,49.4,94.3,107.1,73.2,67.1,48.4,67.8,99.2,82.9,29.3,754.9
24030690,PM,Curital,Socha,Boyacá,6,3052,-72.64,5.99,28.8,37.8,63.6,120.6,111.9,61.7,66,65.7,71.6,125.1,98.3,44,895.1
24030570,PM,Aposentos,Socotá,Boyacá,6,2328,-72.64,6.06,27.1,30.7,56.6,105.4,104.2,36.9,31.2,38.5,59.8,113.4,93.1,41.5,738.4
35235010,CO,El Cardón,Socotá,Boyacá,6,3590,-72.53,6.01,26.8,59.5,89,203,301.2,377.7,455.4,368.6,252.8,196,117.2,61,2508.2
24035340,CP,Aeropuerto Alberto Lleras Camargo,Sogamoso,Boyacá,6,2500,-72.97,5.68,22.8,29.2,64.5,103,95,54.3,51.5,45.1,60.7,102.2,86.3,27.8,742.4
24030940,PG,Sena,Sogamoso,Boyacá,6,2500,-72.91,5.76,29.7,31.9,64.6,111.4,96,46.9,42.4,40,58,92.2,79.9,35.6,728.6
35070100,PM,Somondoco,Somondoco,Boyacá,6,1600,-73.43,4.98,15.3,37.7,56.9,115.3,173,170.9,185.7,147.2,106.3,90.4,62.2,24.5,1185.4
24030380,PM,Sotaquirá,Sotaquirá,Boyacá,6,2860,-73.23,5.75,34.4,69.8,95.7,129.5,139.1,95.8,80.6,80.2,91.4,148.4,119.4,59.8,1144.1
24030240,PM,Susacón,Susacón,Boyacá,6,2550,-72.69,6.23,22.4,42.4,87.2,149.6,133,43,33.8,39.4,87.2,159.2,117.2,50.3,964.7
24030160,PM,Tasco,Tasco,Boyacá,6,2486,-72.78,5.86,24.5,36.9,74,114.4,88,45.9,41.4,37.4,56.9,83.9,75.5,36.6,715.4
35070550,PG,Valle Grande,Tenza,Boyacá,6,1830,-73.43,5.06,19.8,24.3,57.7,110.2,185.7,192.4,201.2,163.3,115.3,102,78.5,33,1283.4
35070040,PM,Tibaná,Tibaná,Boyacá,6,2115,-73.4,5.32,17.3,29.9,58.3,103.1,154.9,154.2,174.4,144.8,121.8,131.5,98.3,40.6,1229.1
24030410,PM,Tibasosa,Tibasosa,Boyacá,6,2500,-73,5.74,22,30.8,64.3,96.1,94.2,46.7,52.7,48.8,53.8,106.9,81.9,40.9,739.1
24030800,PM,Casa Amarilla,Toca,Boyacá,6,3200,-73.16,5.53,14.8,32.7,51,91.9,102,77,70.5,50.8,57.5,93.8,95.1,37.4,774.5
24030770,PM,El Garrocho,Toca,Boyacá,6,2836,-73.13,5.62,18.9,27.6,60.8,94.3,77.2,46.5,43.5,39.5,46.9,85.1,80.7,37,658
24035300,ME,San Cristobal,Toca,Boyacá,6,2700,-73.19,5.6,20.2,34.2,69.8,94.5,94.9,53.9,49,38.8,56.7,91.2,87.5,42.2,732.9
24035130,CP,U P T C,Tunja,Boyacá,6,2690,-73.36,5.54,18.1,27.4,55.2,79,81.7,54.1,49.7,39.9,50,85.9,73.9,32.2,647.1
35070030,PM,Turmequé,Turmequé,Boyacá,6,2400,-73.5,5.32,13.5,24.7,52.7,76,105.6,95.2,104.1,92.7,66.3,99.1,67.6,27.4,824.9
24030820,PG,Los Azulejos,Tuta,Boyacá,6,2780,-73.21,5.66,21.7,39,72,114.1,102.8,59.7,53.9,43.7,73.3,113.1,97.6,45.1,836
24030530,PM,San Antonio,Tuta,Boyacá,6,2580,-73.23,5.7,32,44.2,73.8,117.4,106.8,59.9,56.2,47.8,75,121.6,85.3,45.8,865.8
24030860,PM,La Capilla,Tutazá,Boyacá,6,2800,-72.87,6.1,35.5,61.4,99.7,153.3,138.3,59.1,48.4,60.3,93.3,146.4,93.9,57.2,1046.8
24030650,PM,Tutazá,Tutazá,Boyacá,6,2833,-72.86,6.03,38.5,57.1,102,161.7,127.7,45.5,55.6,61.7,88.2,134.3,104.3,43.3,1019.9
35070050,PM,Úmbita,Úmbita,Boyacá,6,2300,-73.44,5.22,13.7,30.4,56.3,106.5,137.2,138.5,149.2,124.8,96.6,102.1,78.6,32.7,1066.6
35070020,PM,Ventaquemada,Ventaquemada,Boyacá,6,2630,-73.6,5.38,18,29.8,57,84,103,105.7,110.1,95.8,69.8,99.9,79.1,39.5,891.7
24010410,PM,Hacienda  El Emporio ,Villa de Leyva,Boyacá,6,2120,-73.55,5.6,30.3,48,74.7,87.6,76.7,24.4,19.7,21.2,49.4,100.4,78.7,50.3,661.4
24015300,CP,Villa de Leyva,Villa de Leyva,Boyacá,6,2215,-73.54,5.66,51.8,71.1,115.3,117.1,107,40.5,40.2,41.4,65.7,146,120.3,88.2,1004.6
35080010,PM,Zetaquira,Zetaquira,Boyacá,6,1720,-73.17,5.28,26,34.8,71.3,143.1,224.8,276.8,275.9,226.5,134.9,173.8,137.3,80.4,1805.6
26180190,PM,Aguadas,Aguadas,Caldas,1,2400,-75.45,5.6,122.1,146.7,240.4,355.5,365.5,214.3,183.5,197.5,298,368.1,307.5,193.1,2992.2
26160160,PM,La María ,Aguadas,Caldas,1,704,-75.58,5.59,122.6,148.1,220.7,244.4,334.7,211,162.9,185.6,248.1,318.3,317.4,207,2720.8
26180220,PM,La Pintada,Aguadas,Caldas,1,608,-75.6,5.73,65.9,77.9,120,190.6,256.5,146.7,142.7,180.5,245.2,294,215.6,121.1,2056.7
26155110,SP,Aeropuerto La Nubia,Manizales,Caldas,9,2104,-75.47,5.03,103.7,86.7,136.9,177.9,161.7,111,70.9,72.1,137.9,209.6,172.4,122.2,1563
26150160,PM,La Esperanza ,Manizales,Caldas,9,3341,-75.36,5.02,67.4,69.6,113,175.1,194,133.3,108.1,96.2,135.3,184.6,167.6,97.8,1542
23020080,PM,Manzanares,Manzanares,Caldas,10,1974,-75.14,5.27,177.3,234.7,319.9,358.5,359,179.5,137.1,191.1,293.6,370.6,364.1,260.9,3246.3
23050080,PM,Marquetalia,Marquetalia,Caldas,10,1550,-75.06,5.3,212.1,256.8,316,328.9,342.2,198.7,143.1,202.4,310.6,334.5,340.1,254.3,3239.7
23020090,PM,Marulanda,Marulanda,Caldas,1,2637,-75.27,5.28,64.7,102.3,153.5,211.4,267.4,195.7,157.4,162.6,242,221,161.3,103,2042.3
26160120,PM,La Cristalina,Neira,Caldas,9,2411,-75.44,5.19,143.8,115.9,167.3,198.8,204.5,92.9,72.3,89.3,158.9,300.5,273.8,162.4,1980.4
23050250,PM,Norcasia Radio,Norcasia,Caldas,10,737,-74.89,5.57,226.5,253.5,300.8,449.9,411.8,200.3,176.2,269.4,325.8,511.9,499,348.2,3973.3
26160090,PM,Pacora Plaza Feria,Pácora,Caldas,1,1730,-75.46,5.52,128.9,152.1,223.8,292.5,302.5,223.3,175.7,197.2,287.1,324.5,263.7,202.1,2773.4
23050230,PM,San José Pensilvania,Pensilvania,Caldas,10,2100,-75.15,5.37,172.1,232.6,307.5,340.9,345.2,201.5,161.1,201.2,306.5,358.9,328.1,219.6,3175.2
26185040,CO,San Félix,Salamina,Caldas,10,2690,-75.38,5.37,78,86.9,142.7,180.3,174.5,89.3,68.1,83.7,135.7,233.7,217.4,130.4,1620.7
23040070,PM,Cañaveral,Victoria,Caldas,10,920,-74.94,5.33,323.5,300.4,406.9,459.9,435.2,202,154.1,251.6,372.6,594.5,686.9,495.5,4683.1
23020100,PM,La Victoria,Victoria,Caldas,10,760,-74.91,5.32,230.4,220.6,303.7,375.6,335.1,178.9,139.7,202.5,297.5,519.7,519.4,367.1,3690.2
26150150,PM,Papayal,Villamaría,Caldas,9,2304,-75.49,4.95,110.4,116.5,162.6,214.8,221.9,152.7,100.5,93.8,156.2,234.2,232.7,138.5,1934.8
44045030,CO,La Mono,Belén de los Andaquíes,Caquetá,4,300,-75.81,1.3,145.1,219.6,316.2,417.1,437.6,406.8,338.9,269.2,249.5,299.9,267.2,160.9,3528
46035010,CO,Maguare,El Doncello,Caquetá,4,270,-75.16,1.64,77.6,146,291.7,423.3,379.9,353.3,307,207.5,234.3,292.2,220,98.4,3031.2
44035020,CO,Aeropuerto Gustavo Artunduaga,Florencia,Caquetá,4,244,-75.56,1.59,104.1,191.6,302.1,454,510.4,492.3,432.5,329.8,313.1,278.7,243.5,137.3,3789.4
44030060,PM,Larandia,Florencia,Caquetá,4,390,-75.49,1.49,136.8,222.6,388.1,498.9,496.4,474,422.7,288.3,307.8,307.1,280.4,161.9,3985
44035030,AM,Macagual,Florencia,Caquetá,4,280,-75.66,1.5,113.4,191.9,307.6,444.8,478.7,448.9,406.3,302.8,282.8,297.5,243.7,137.2,3655.6
44045010,CO,San José del Fragüa,San José del Fragüa,Caquetá,4,320,-75.96,1.33,182,266.7,355,500.4,507.7,436.7,358.7,305.4,299,367.8,372.6,226.6,4178.6
35190070,PM,San José  ,Aguazul,Casanare,6,190,-72.46,5.09,8.1,40.6,84.5,235.3,287.2,299.3,258.9,223.3,202.7,244.4,130.2,17.2,2031.7
35190030,PG,Chámeza,Chámeza,Casanare,6,1080,-72.9,5.2,66.8,84,187.5,424.8,614.1,738.2,745.4,520.3,462.9,483.8,308,127.9,4763.7
35225020,CO,Módulos,Orocué,Casanare,3,130,-71.43,4.91,17.3,37.1,82.7,206.7,323.2,386.4,312.9,283.6,224.4,217.8,154.5,31.3,2277.9
35220030,PG,Orocué,Orocué,Casanare,3,130,-71.33,4.79,12.5,37.6,71.8,195.8,289.5,307.1,249.4,214.7,206.5,215.8,142.7,49.2,1992.6
35230010,PM,San Luís de Palenque,San Luís de Palenque,Casanare,6,170,-71.73,5.42,12.9,41.7,54.8,198.3,281.9,296.5,272.2,235.3,204.8,203.6,99.9,32.7,1934.6
35180010,PM,La Pradera ,Tauramena,Casanare,6,180,-72.67,4.94,9.1,53.5,86.9,282.5,362.7,323.3,329.1,319.3,308.4,304.4,170.8,29.6,2579.6
35210010,PM,El Morro,Yopal,Casanare,6,656,-72.46,5.45,20.3,81.7,131.4,367.1,543.5,545.4,497.6,461.1,455.9,394.2,209.7,59.1,3767
52025010,CO,Bolívar,Bolívar,Cauca,7,1510,-77,1.83,171.1,138.6,184.9,213.7,133.1,54.2,34.1,29.6,89.4,248.2,277.5,209.8,1784.1
52020050,PM,El Rodeo ,Bolívar,Cauca,7,1400,-76.99,1.88,141.1,125.2,157.3,188.7,126.3,51,28.9,23.7,80.1,215.3,260,180,1577.5
52020010,PM,Guachicono,Bolívar,Cauca,7,720,-77,2.05,169.2,125,196.3,180.8,171.6,81.7,46,33.2,91.8,249.9,271.7,265.8,1883.1
52025020,CO,Los Milagros ,Bolívar,Cauca,7,2300,-76.89,1.75,180.3,136,172.4,170.5,109.5,46.4,29.7,21.9,57.6,192.6,234.6,196.5,1548
26020100,PM,Buenos Aires,Buenos Aires,Cauca,9,1228,-76.64,3.02,211.3,207,259.8,305.1,273.6,165.4,124,124,202.1,316.2,345.5,234.1,2768.1
26050270,PM,El Silencioso,Buenos Aires,Cauca,9,1156,-76.72,3.12,158.9,182.1,224.6,328,322,214.5,117,125.3,246.3,321.4,310,225.3,2775.4
26050340,PM,La Balsa ,Buenos Aires,Cauca,9,970,-76.6,3.1,161.1,152.4,200.9,291.3,232.4,140.6,78.9,79.3,152,266,284.9,175.3,2215.1
26020160,PM,La Catalina,Buenos Aires,Cauca,9,1441,-76.65,2.95,178,186.8,218.3,274.5,224.9,142.7,91.1,89.9,161.9,270.7,293,243.3,2375.1
26020390,PM,Ovejas Abajo - Alerta,Buenos Aires,Cauca,9,1546,-76.59,2.85,187.7,184,228.3,228.1,182.2,94.3,87.1,67.2,114.2,226.5,293.8,198.6,2092
26030070,PM,Dinde,Cajibío,Cauca,9,1246,-76.75,2.7,259.1,240.2,279.6,308.8,254.2,171.3,132.2,105.1,190.8,308,338.4,317.7,2905.4
26020230,PM,El Rosario,Cajibío,Cauca,9,1767,-76.76,2.61,268.4,244.9,267.2,267.1,219.2,145.8,107.9,98.4,172.8,304.8,343.2,329.3,2769
26040290,PM,La Aguada ,Caldono,Cauca,9,2018,-76.41,2.88,165.2,173.7,226.8,224.7,172.1,62.7,55.8,51.9,93.4,265.9,253.2,198.3,1943.7
26040210,PM,El Trapiche,Caloto,Cauca,9,1500,-76.25,3.02,144.7,139.2,160.8,196.9,138.6,67.5,56.9,35.7,87.2,237.5,229.7,181.6,1676.3
26040310,PM,Río Palo,Caloto,Cauca,9,1100,-76.38,3.07,199.1,217.2,244.5,303.8,210.9,130,67.6,54.4,126.1,307,348.9,255.2,2464.7
26040250,PM,Corinto,Corinto,Cauca,9,1107,-76.25,3.18,132,126.2,158.5,202.9,132.9,67.8,45.9,41.8,92.2,219.1,212.6,154.1,1586
26030060,PM,Gamboa,El Tambo,Cauca,9,2171,-76.85,2.63,270.5,210,259.9,277.8,243,142.7,108.4,113.1,194.3,335,400.7,356.9,2912.3
26030080,PM,La Romelia,El Tambo,Cauca,9,2502,-76.9,2.62,319.4,259.7,311.2,325.9,300.6,199.9,126.2,163,213.9,395.6,506.6,399.6,3521.6
52010100,PG,Quilcase,El Tambo,Cauca,9,916,-76.85,2.33,192.7,162.7,186.9,249.5,213.9,90.1,38.5,51.2,103.2,266,329.2,261.1,2145
26030090,PM,Remolino Alertas,El Tambo,Cauca,9,1628,-76.83,2.52,178.2,140.2,179.9,255.1,154.6,81.5,70.4,65.5,132.1,284.8,324.7,259.9,2126.9
21050250,PM,Altamira,Inzá,Cauca,4,2235,-76.1,2.5,100.3,122.8,161.4,216.7,237.4,192.7,191.4,129.1,151.3,200.6,161.8,115.9,1981.4
21050310,PM,Escuela Riosucio 2,Inzá,Cauca,4,2750,-76.17,2.45,97.2,134.5,166.2,237,256.3,270.7,257.3,188.9,176.8,203.9,166.2,128.9,2283.9
21050110,PM,Inzá,Inzá,Cauca,4,1800,-76.06,2.55,91.3,112.2,132.1,170.7,168.5,129.5,128.1,82.2,95.1,154.6,142.1,116.6,1523
21050230,PM,San Andrés,Inzá,Cauca,4,1595,-76.05,2.58,125.8,119.4,168.1,184.6,210,155.2,167.1,98,114.9,200,178.9,146.8,1868.8
21050240,PM,Santa Teresa,Inzá,Cauca,4,1600,-76.05,2.46,95,132.3,147.8,185.1,217.8,131.4,123.6,82.1,106.9,187.5,147.2,116.7,1673.4
52020020,PM,La Vega,La Vega,Cauca,7,2272,-76.78,2.01,110.7,92.9,103.5,118.7,68,35.2,26.3,18.5,46.1,141.6,158,134.3,1053.8
53080020,PM,La Concha,López de Micay,Cauca,7,130,-77.14,3.17,944.3,804.3,795.1,1113.5,1171.9,970.5,1023,949.3,1211.2,1258,1225.2,1161.9,12628.2
53070050,PM,Noanamito,López de Micay,Cauca,7,100,-77.54,3.08,445.1,272.7,358.1,510.2,796.7,565.6,488.9,573,760.5,720.5,617.7,568.5,6677.5
52020040,PM,Caney El Mojarras,Mercaderes,Cauca,7,350,-77.24,1.9,102.2,89.1,126.2,141.7,115,52.2,37.1,26.6,78.1,212,203.5,142.8,1326.2
26065020,CO,Miranda,Miranda,Cauca,9,1133,-76.22,3.25,118.8,120.4,157.6,202.6,122.8,69.5,56.3,43.6,116.3,219.5,205.4,128.8,1561.6
26020220,PM,Morales,Morales,Cauca,9,1692,-76.62,2.77,246.7,215.2,272.6,295.4,249.8,143.1,98.1,96.1,160.8,273.2,315.4,263.7,2630.1
26030130,PM,Pan de Azúcar,Morales,Cauca,9,1200,-76.7,2.72,264.4,215.6,246.2,289.2,248.4,154.3,123.5,98.3,178.9,284.4,311,282.5,2696.7
21050220,PM,San Luis,Páez,Cauca,4,1462,-75.93,2.57,101.4,115.7,138,173.9,140.5,101.9,83.9,64.7,92.7,159.2,147.4,128.7,1448
52020030,PM,El Estrecho,Patía,Cauca,7,720,-77.12,1.96,115.7,83.5,107.2,133.7,106.2,41.7,31.4,23.2,81.1,178.3,213.5,158.7,1274.3
26020030,PM,Piendamó,Piendamó,Cauca,9,1872,-76.54,2.64,223.5,200.7,236.1,233.6,152.3,86.4,63.5,50.5,95,235.3,276.6,256.3,2109.8
26035030,SP,Aeropuerto Guillermo León V.,Popayán,Cauca,9,1752,-76.61,2.45,201.1,164,214.4,206.5,169.9,84,51.7,48,113.6,268.5,329.5,264.2,2115.4
26020180,PM,Sate,Popayán,Cauca,9,1742,-76.64,2.5,210.5,169.4,201.4,200,158.3,95.4,65.9,64.2,125.8,283.2,318.4,281.4,2173.9
26010030,PM,Puracé,Puracé,Cauca,9,2652,-76.45,2.38,172.4,129.4,167,189.7,173.2,61.7,54.9,31.7,86.5,220.5,274.3,223.4,1784.7
26020320,PM,Termales Pilimbala,Puracé,Cauca,9,2900,-76.4,2.36,113,107.9,133.2,143.4,121.1,104,109.6,89.4,71.6,175.2,185.7,147.4,1501.5
52010050,PG,Párraga,Rosas,Cauca,7,1500,-76.79,2.23,238.5,158.8,190,231.2,168.9,77.2,42,40.7,90.7,266.2,363.5,311.9,2179.7
52010040,PM,Rosas,Rosas,Cauca,7,1750,-76.74,2.26,261.5,202,202.4,214.9,160.7,66.5,42.7,43.3,103,300.3,372.9,336.5,2306.7
52020070,PM,Santiago,San Sebastián,Cauca,7,2180,-76.78,1.81,130.3,102,111.2,88.5,72.8,32.3,33.1,22.1,37.7,145.2,184,164.2,1123.4
44010100,PG,Santa Rosa,Santa Rosa,Cauca,7,1510,-76.57,1.69,88.2,108.4,125.1,195,250.5,286.6,266.6,207.6,166,150.3,139.8,98.8,2083
26020200,PM,El Amparo,Santander de Quilichao,Cauca,9,1197,-76.49,2.96,190.8,184.2,221.6,239.6,204,110.6,79.1,81.4,148,276.7,267,202.2,2205.2
26020450,PM,Mandivá,Santander de Quilichao,Cauca,9,1250,-76.53,2.97,191,178.1,216.5,231.8,200.9,104.4,70.5,60.1,126,254.9,276.3,206.1,2116.6
26020250,PM,Mondomó,Santander de Quilichao,Cauca,9,1397,-76.55,2.9,187.9,169.6,205.7,204,173.7,78.3,69.7,60.2,104.9,204.5,270,179.6,1908.1
26040340,PM,Pitayo,Silvia,Cauca,9,2500,-76.35,2.7,158.1,146.1,191.9,179.3,154.1,51.7,40.1,30.4,83.6,248.9,250.4,190.8,1725.4
26020020,PM,Planta Eléctrica Silvia,Silvia,Cauca,9,2446,-76.35,2.62,122.8,118.8,146.5,149.3,118.3,44.6,37.4,26,58.5,175.7,205.6,146.3,1349.8
53060020,PM, Saija,Timbiquí,Cauca,7,30,-77.62,2.87,425.1,287,368.4,437.1,743.9,537.7,540.6,512.7,644.4,717,520.4,469.2,6203.6
26040190,PM,Tesorito,Toribío,Cauca,9,2339,-76.15,3.03,101.2,84.5,122.1,149.3,133.6,76.5,48,26.6,53.1,164.1,164,125.8,1248.8
